label,Message,clean_Message
1,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only,urgent tri contact today draw show prize guarante call land line claim valid hr
0,Come to mahal bus stop.. &lt;DECIMAL&gt;,come mahal bu stop ltdecimalgt
0,Don know:)this week i'm going to tirunelvai da.,knowthi week im go tirunelvai da
0,Me too baby! I promise to treat you well! I bet you will take good care of me...,babi promis treat well bet take good care
0,Its like that hotel dusk game i think. You solve puzzles in a area thing,like hotel dusk game think solv puzzl area thing
1,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",thank rington order refer number x mobil charg tone arriv pleas call custom servic
0,"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !",hi love goe day fuck morn woke drop cell way stair seem alright phew miss
0,Well that must be a pain to catch,well must pain catch
0,Sorry da thangam.it's my mistake.,sorri da thangamit mistak
0,I need... Coz i never go before ,need coz never go
0,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",rose redr bloodblood heartheart send ti friend includ like get back poor relat need support frnd mani luv pray god marri tri
1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,cashbal current pound maxim cashin send collect pmsg cc po box tcrw
0,"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?",feel like dick keep sleep text facebook messag sup town
0,No plm i will come da. On the way.,plm come da way
0,Guess he wants alone time. We could just show up and watch when they do..,guess want alon time could show watch
0,Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-),height recycl read twice peopl spend time earn money money spent spend time good morn keep smile
0,Yup ü not comin :-(,yup ü comin
0,"Yes, princess. Toledo.",ye princess toledo
0,"Aight text me when you're back at mu and I'll swing by, need somebody to get the door for me",aight text your back mu ill swing need somebodi get door
0,Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor.,ron say fri leh n said ding tai feng cant make reserv said wait lor
0,Good. No swimsuit allowed :),good swimsuit allow
0,Am okay. Will soon be over. All the best,okay soon best
0,"A cute thought for friendship: ""Its not necessary to share every secret with ur close Frnd, but watever u shared should be true""....",cute thought friendship necessari share everi secret close frnd watev share true
0,Ok i've sent u da latest version of da project.,ok ive sent da latest version da project
0,Pls accept me for one day. Or am begging you change the number.,pleas accept one day beg chang number
0,Squeeeeeze!! This is christmas hug.. If u lik my frndshp den hug me back.. If u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) None? People hate u:,squeeeeez christma hug lik frndshp den hug back get cute luvd lucki none peopl hate
0,"Its ok, if anybody asks abt me, u tel them..:-P",ok anybodi ask abt tel themp
0,"Funny fact Nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife Natural disasters just happens",funni fact nobodi teach volcano erupt tsunami aris hurrican sway aroundn teach hw choos wife natur disast happen
0,* You gonna ring this weekend or wot?,gonna ring weekend wot
0,Also track down any lighters you can find,also track lighter find
0,"Babe, I need your advice",babe need advic
0,"I‘ll leave around four, ok?",ill leav around four ok
0,Come to medical college at 7pm ......forward it da,come medic colleg pm forward da
0,K:)k..its good:)when are you going?,kkit goodwhen go
0,I can make lasagna for you... vodka...,make lasagna vodka
0,HI ITS KATE CAN U GIVE ME A RING ASAP XXX,hi kate give ring asap xxx
0,Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar,peopl tour thought sofa thing sent curiou sugar
0,"No, but you told me you were going, before you got drunk!",told go got drunk
0,He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him,fuck chicken messag would late woould buzz didnt hear word
1,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate",congratul thank good friend xma prize claim easi call p per minut btnationalr
0,I'm always looking for an excuse to be in the city.,im alway look excus citi
0,Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...,yup im still coffe wif fren fren drove shell give lift
0,O shore are you takin the bus,shore takin bu
0,So u gonna get deus ex?,gonna get deu ex
0,I will send them to your email. Do you mind  &lt;#&gt;  times per night?,send email mind ltgt time per night
1,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",want new nokia colour phone deliveredtomorrow free minut mobil free text free camcord repli call
0,tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?,tap spile seven pub ga st broad st canal ok
0,Ok then i come n pick u at engin?,ok come n pick engin
0,Which is why i never wanted to tell you any of this. Which is why i'm so short with you and on-edge as of late.,never want tell im short onedg late
0,Raviyog Peripherals bhayandar east,raviyog peripher bhayandar east
0,K actually can you guys meet me at the sunoco on howard? It should be right on the way,okay actual guy meet sunoco howard right way
0,"MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night",moon come color dream star make music sm give warm peac sleep good night
0,Just finished eating. Got u a plate. NOT leftovers this time.,finish eat got plate leftov time
0,Thanx a lot...,thanx lot
0,Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.,hurri home big butt hang last caller food done im starv dont ask cook
0,Lol your right. What diet? Everyday I cheat anyway. I'm meant to be a fatty :(,laugh loud right diet everyday cheat anyway im meant fatti
0,Its a great day. Do have yourself a beautiful one.,great day beauti one
0,What happened in interview?,happen interview
0,Badrith is only for chennai:)i will surely pick for us:)no competition for him.,badrith chennaii sure pick usno competit
0,I tot it's my group mate... Lucky i havent reply... Wat time do ü need to leave... ,tot group mate lucki havent repli wat time ü need leav
0,Hey you around? I've got enough for a half + the ten I owe you,hey around ive got enough half ten owe
0,Hey tmr maybe can meet you at yck,hey tmr mayb meet yck
0,ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS UR NUMBER-SO IS IT?T.B*,alrit sam nic checkin numberso ittb
0,They are just making it easy to pay back. I have  &lt;#&gt; yrs to say but i can pay back earlier. You get?,make easi pay back ltgt yr say pay back earlier get
0,Not to worry. I'm sure you'll get it.,worri im sure youll get
0,"The gas station is like a block away from my house, you'll drive right by it since armenia ends at swann and you have to take howard",ga station like block away hous youll drive right sinc armenia end swann take howard
1,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p ",someon know ask date servic contact cant guess call reveal pobox lshb p
1,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days,camera award sipix digit camera call fromm landlin deliveri within day
0,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?,tuition hm go one mind
0,"I'm not smoking while people use ""wylie smokes too much"" to justify ruining my shit",im smoke peopl use wyli smoke much justifi ruin shit
0,Dear good morning how you feeling dear,dear good morn feel dear
0,A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die,littl med say take everi hour pain back took anoth hope dont die
0,"Beautiful tomorrow never comes.. When it comes, it's already TODAY.. In the hunt of beautiful tomorrow don't waste your wonderful TODAY.. GOODMORNING:)",beauti tomorrow never come come alreadi today hunt beauti tomorrow dont wast wonder today goodmorn
0,Dunno lei ü all decide lor. How abt leona? Oops i tot ben is going n i msg him.,dunno lei ü decid lor abt leona oop tot ben go n messag
0,Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.,hi move pub would great c cud come
1,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app ,today voda number end select receiv award hava match pleas call quot claim code standard rate app
1,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only,messag free welcom new improv sex dog club unsubscrib servic repli stop msgsp
0,Just do what ever is easier for you,ever easier
1,RCT' THNQ Adrian for U text. Rgds Vatian,rct thnq adrian text rgd vatian
0,Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday,stop call everyon say might cancer throat hurt talk cant answer everyon call get one call im babysit monday
0,"It'll be tough, but I'll do what I have to",itll tough ill
0,IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx,im gonnamissu muchi would say il send postcard butther abouta much chanc merememberin asther ofsi breakin contract love yaxx
0,Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.,ee messag na poortiyagi odalebeku hanumanji name hanuman bajarangabali maruti pavanaputra sankatmochan ramaduth mahav ee name ltgt janarig ivatt kalisidar next saturday olag ondu good news keluviri maretar ind dodda problum nalli siguviri idu matra ltgt true dont neglet
